00678,18.45303,-66.933689,QUEBRADILLAS,QUEBRADILLAS,PR
00680,18.219023,-67.508068,MAYAGUEZ,MAYAGUEZ,PR
00681,18.219023,-67.508068,MAYAGUEZ,MAYAGUEZ,PR
00682,18.219023,-67.508068,MAYAGUEZ,MAYAGUEZ,PR
00683,18.113284,-67.039706,SAN GERMAN,SAN GERMAN,PR
00685,18.3236,-66.972227,SAN SEBASTIAN,SAN SEBASTIAN,PR
00687,18.316976,-66.415207,MOROVIS,MOROVIS,PR
00688,18.429675,-66.674506,SABANA HOYOS,ARECIBO,PR
00690,18.476196,-67.139597,SAN ANTONIO,AGUADILLA,PR
00692,18.435818,-66.338523,VEGA ALTA,VEGA ALTA,PR
00693,18.443109,-66.398302,VEGA BAJA,VEGA BAJA,PR
00694,18.443109,-66.398302,VEGA BAJA,VEGA BAJA,PR
00698,18.06104,-66.861164,YAUCO,YAUCO,PR
00703,18.250398,-66.12845,AGUAS BUENAS,AGUAS BUENAS,PR
00704,17.99229,-66.139253,AGUIRRE,GUAYAMA,PR
00705,18.128092,-66.268717,AIBONITO,AIBONITO,PR
00707,18.007014,-65.898719,MAUNABO,MAUNABO,PR
00714,17.96751,-66.04138,ARROYO,ARROYO,PR
00715,18.011854,-66.563721,MERCEDITA,PONCE,PR
00716,18.001995,-66.607429,PONCE,PONCE,PR
00717,18.001995,-66.607429,PONCE,PONCE,PR
00718,18.22139,-65.77831,NAGUABO,NAGUABO,PR
00719,18.298017,-66.229751,NARANJITO,NARANJITO,PR
00720,18.226862,-66.39402,OROCOVIS,OROCOVIS,PR
00721,18.364161,-65.778288,PALMER,RIO GRANDE,PR
00723,18.009994,-66.010572,PATILLAS,PATILLAS,PR
00725,18.212965,-66.058033,CAGUAS,CAGUAS,PR
00726,18.212965,-66.058033,CAGUAS,CAGUAS,PR
00727,18.212965,-66.058033,CAGUAS,CAGUAS,PR
00728,18.001995,-66.607429,PONCE,PONCE,PR
00729,18.333093,-65.883864,CANOVANAS,CANOVANAS,PR
00730,18.001995,-66.607429,PONCE,PONCE,PR
00731,18.03831,-66.626344,PONCE,PONCE,PR
00732,18.021781,-66.613742,PONCE,PONCE,PR
00733,18.019331,-66.619165,PONCE,PONCE,PR
00734,17.999499,-66.643934,PONCE,PONCE,PR
00735,18.264872,-65.594769,CEIBA,CEIBA,PR
00736,18.102967,-66.139274,CAYEY,CAYEY,PR
00737,18.102967,-66.139274,CAYEY,CAYEY,PR
00738,18.359381,-65.611361,FAJARDO,FAJARDO,PR
00739,18.181469,-66.169519,CIDRA,CIDRA,PR
00740,18.331958,-65.63878,PUERTO REAL,FAJARDO,PR
00741,18.162156,-65.753485,PUNTA SANTIAGO,HUMACAO,PR
00742,18.264872,-65.594769,ROOSEVELT ROADS,CEIBA,PR
00744,18.206329,-65.743058,RIO BLANCO,NAGUABO,PR
00745,18.367347,-65.816583,RIO GRANDE,RIO GRANDE,PR
00751,17.99852,-66.264825,SALINAS,SALINAS,PR
00754,18.187584,-65.962389,SAN LORENZO,SAN LORENZO,PR
00757,17.991233,-66.395543,SANTA ISABEL,SANTA ISABEL,PR
00765,18.123347,-65.460356,VIEQUES,VIEQUES,PR
00766,18.120519,-66.496607,VILLALBA,VILLALBA,PR
00767,18.045522,-65.886988,YABUCOA,YABUCOA,PR
00769,18.095992,-66.35081,COAMO,COAMO,PR
00771,18.196576,-65.87197,LAS PIEDRAS,LAS PIEDRAS,PR
00772,18.447406,-65.899357,LOIZA,LOIZA,PR
00773,18.366027,-65.708138,LUQUILLO,LUQUILLO,PR
00775,18.323736,-65.296467,CULEBRA,CULEBRA,PR
00777,18.206489,-65.901774,JUNCOS,JUNCOS,PR
00778,18.259092,-65.974641,GURABO,GURABO,PR
00780,18.001995,-66.607429,COTO LAUREL,PONCE,PR
00782,18.224958,-66.219885,COMERIO,COMERIO,PR
00783,18.304369,-66.330525,COROZAL,COROZAL,PR
00784,17.99229,-66.139253,GUAYAMA,GUAYAMA,PR
00785,18.018822,-66.795603,GUAYAMA,GUAYANILLA,PR
00786,18.128092,-66.268717,LA PLATA,AIBONITO,PR
00791,18.138029,-65.788499,HUMACAO,HUMACAO,PR
00792,18.138029,-65.788499,HUMACAO,HUMACAO,PR
00794,18.200898,-66.307236,BARRANQUITAS,BARRANQUITAS,PR
00795,17.997367,-66.493218,JUANA DIAZ,JUANA DIAZ,PR
00801,18.322285,-64.963715,ST THOMAS,SAINT THOMAS,VI
00802,18.322285,-64.963715,ST THOMAS,SAINT THOMAS,VI
00803,18.322285,-64.963715,ST THOMAS,SAINT THOMAS,VI
00804,18.322285,-64.963715,ST THOMAS,SAINT THOMAS,VI
00805,18.322285,-64.963715,ST THOMAS,SAINT THOMAS,VI
00820,17.734211,-64.734694,CHRISTIANSTED,SAINT CROIX,VI
00821,17.734211,-64.734694,CHRISTIANSTED,SAINT CROIX,VI
00822,17.734211,-64.734694,CHRISTIANSTED,SAINT CROIX,VI
00823,17.734211,-64.734694,CHRISTIANSTED,SAINT CROIX,VI
00824,17.734211,-64.734694,CHRISTIANSTED,SAINT CROIX,VI
00830,18.32816,-64.740737,ST JOHN,SAINT JOHN,VI
00831,18.32816,-64.740737,ST JOHN,SAINT JOHN,VI
00840,17.734211,-64.734694,FREDERIKSTED,SAINT CROIX,VI
00841,17.734211,-64.734694,FREDERIKSTED,SAINT CROIX,VI
00850,17.734211,-64.734694,KINGSHILL,SAINT CROIX,VI
00851,17.734211,-64.734694,KINGSHILL,SAINT CROIX,VI
00901,18.465901,-66.103568,SAN JUAN,SAN JUAN,PR
00902,18.410462,-66.060533,SAN JUAN,SAN JUAN,PR
00906,18.410462,-66.060533,SAN JUAN,SAN JUAN,PR
00907,18.451647,-66.077003,SAN JUAN,SAN JUAN,PR
00908,18.410462,-66.060533,SAN JUAN,SAN JUAN,PR
00909,18.443384,-66.068133,SAN JUAN,SAN JUAN,PR
00910,18.410462,-66.060533,SAN JUAN,SAN JUAN,PR
00911,18.450828,-66.057859,SAN JUAN,SAN JUAN,PR
00912,18.444187,-66.059859,SAN JUAN,SAN JUAN,PR
00913,18.450735,-66.043352,SAN JUAN,SAN JUAN,PR
00914,18.410462,-66.060533,SAN JUAN,SAN JUAN,PR
00915,18.437896,-66.048087,SAN JUAN,SAN JUAN,PR
00916,18.410462,-66.060533,SAN JUAN,SAN JUAN,PR
00917,18.422018,-66.050602,SAN JUAN,SAN JUAN,PR
00918,18.419069,-66.062319,SAN JUAN,SAN JUAN,PR
00919,18.410462,-66.060533,SAN JUAN,SAN JUAN,PR
00920,18.406808,-66.091885,SAN JUAN,SAN JUAN,PR
00921,18.390429,-66.066124,SAN JUAN,SAN JUAN,PR
00922,18.410462,-66.060533,SAN JUAN,SAN JUAN,PR
00923,18.410775,-66.036708,SAN JUAN,SAN JUAN,PR
00924,18.396392,-66.01146,SAN JUAN,SAN JUAN,PR
00925,18.401055,-66.049773,SAN JUAN,SAN JUAN,PR
00926,18.369376,-66.062804,SAN JUAN,SAN JUAN,PR
00927,18.385174,-66.071959,SAN JUAN,SAN JUAN,PR
00928,18.410462,-66.060533,SAN JUAN,SAN JUAN,PR
00929,18.410462,-66.060533,SAN JUAN,SAN JUAN,PR
00930,18.410462,-66.060533,SAN JUAN,SAN JUAN,PR
00931,18.410462,-66.060533,SAN JUAN,SAN JUAN,PR
00933,18.410462,-66.060533,SAN JUAN,SAN JUAN,PR
00934,18.34487,-66.166014,FORT BUCHANAN,BAYAMON,PR
00935,18.410462,-66.060533,SAN JUAN,SAN JUAN,PR
00936,18.410462,-66.060533,SAN JUAN,SAN JUAN,PR
00937,18.410462,-66.060533,SAN JUAN,SAN JUAN,PR
00938,18.410462,-66.060533,SAN JUAN,SAN JUAN,PR
00939,18.410462,-66.060533,SAN JUAN,SAN JUAN,PR
00940,18.410462,-66.060533,SAN JUAN,SAN JUAN,PR
00949,18.431911,-66.199692,TOA BAJA,TOA BAJA,PR
00950,18.457761,-66.196503,TOA BAJA,TOA BAJA,PR
00951,18.457761,-66.196503,TOA BAJA,TOA BAJA,PR
00952,18.457761,-66.196503,SABANA SECA,TOA BAJA,PR
00953,18.356795,-66.25701,TOA ALTA,TOA ALTA,PR
00954,18.358939,-66.258108,TOA ALTA,TOA ALTA,PR
00955,18.410462,-66.060533,SAN JUAN,SAN JUAN,PR
00956,18.326702,-66.174176,BAYAMON,BAYAMON,PR
00957,18.366645,-66.183907,BAYAMON,BAYAMON,PR
00958,18.34487,-66.166014,BAYAMON,BAYAMON,PR
00959,18.387058,-66.159044,BAYAMON,BAYAMON,PR
00960,18.34487,-66.166014,BAYAMON,BAYAMON,PR
00961,18.413195,-66.168651,BAYAMON,BAYAMON,PR
00962,18.437644,-66.140407,CATANO,CATANO,PR
00963,18.443217,-66.139293,CATANO,CATANO,PR
00965,18.428784,-66.11539,GUAYNABO,GUAYNABO,PR
00966,18.396815,-66.114889,GUAYNABO,GUAYNABO,PR
00968,18.410462,-66.060533,GUAYNABO,SAN JUAN,PR
00969,18.362322,-66.113729,GUAYNABO,GUAYNABO,PR
00970,18.359143,-66.112295,GUAYNABO,GUAYNABO,PR
00971,18.30942,-66.113606,GUAYNABO,GUAYNABO,PR
00975,18.410462,-66.060533,SAN JUAN,SAN JUAN,PR
00976,18.338133,-65.989229,TRUJILLO ALTO,TRUJILLO ALTO,PR
00977,18.337004,-65.990099,TRUJILLO ALTO,TRUJILLO ALTO,PR
00978,18.337004,-65.990099,SAINT JUST CONTRACT,TRUJILLO ALTO,PR
00979,18.410462,-66.060533,CAROLINA,SAN JUAN,PR
00981,18.410462,-66.060533,CAROLINA,SAN JUAN,PR
00982,18.410462,-66.060533,CAROLINA,SAN JUAN,PR
00983,18.413452,-65.977659,CAROLINA,CAROLINA,PR
00984,18.393355,-65.972495,CAROLINA,CAROLINA,PR
00985,18.345741,-65.93888,CAROLINA,CAROLINA,PR
00986,18.393355,-65.972495,CAROLINA,CAROLINA,PR
00987,18.373466,-65.959932,CAROLINA,CAROLINA,PR
00988,18.393355,-65.972495,CAROLINA,CAROLINA,PR
01001,42.140549,-72.788661,AGAWAM,HAMPDEN,MA
01002,42.367092,-72.464571,AMHERST,HAMPSHIRE,MA
01003,42.369562,-72.63599,AMHERST,HAMPSHIRE,MA
01004,42.384494,-72.513183,AMHERST,HAMPSHIRE,MA
01005,42.32916,-72.139465,BARRE,WORCESTER,MA
01007,42.280267,-72.402056,BELCHERTOWN,HAMPSHIRE,MA
01008,42.177833,-72.958359,BLANDFORD,HAMPDEN,MA
01009,42.206092,-72.340486,BONDSVILLE,HAMPDEN,MA
01010,42.108585,-72.20448,BRIMFIELD,HAMPDEN,MA
01011,42.294259,-72.952776,CHESTER,HAMPDEN,MA
01012,42.392274,-72.825607,CHESTERFIELD,HAMPSHIRE,MA
01013,42.161492,-72.667341,CHICOPEE,HAMPDEN,MA
01014,42.170731,-72.604842,CHICOPEE,HAMPDEN,MA
01020,42.177492,-72.562563,CHICOPEE,HAMPDEN,MA
01021,42.170731,-72.604842,CHICOPEE,HAMPDEN,MA
01022,42.193392,-72.55436,CHICOPEE,HAMPDEN,MA
01026,42.428617,-72.909841,CUMMINGTON,HAMPSHIRE,MA
01027,42.368303,-72.768839,EASTHAMPTON,HAMPSHIRE,MA
01028,42.062009,-72.49874,EAST LONGMEADOW,HAMPDEN,MA
01029,42.190904,-73.051661,EAST OTIS,BERKSHIRE,MA
01030,42.189335,-72.79774,FEEDING HILLS,HAMPDEN,MA
01031,42.352554,-72.205724,GILBERTVILLE,WORCESTER,MA
01032,42.443837,-72.819446,GOSHEN,HAMPSHIRE,MA
01033,42.262285,-72.504086,GRANBY,HAMPSHIRE,MA
01034,42.112748,-72.952003,GRANVILLE,HAMPDEN,MA
01035,42.356804,-72.576613,HADLEY,HAMPSHIRE,MA
01036,42.067614,-72.417507,HAMPDEN,HAMPDEN,MA
01037,42.347856,-72.225251,HARDWICK,WORCESTER,MA
01038,42.387269,-72.643081,HATFIELD,HAMPSHIRE,MA
01039,42.35641,-72.682127,HAYDENVILLE,HAMPSHIRE,MA
01040,42.198291,-72.64207,HOLYOKE,HAMPDEN,MA
01041,42.170731,-72.604842,HOLYOKE,HAMPDEN,MA
01050,42.313427,-72.903677,HUNTINGTON,HAMPSHIRE,MA
01053,42.353838,-72.704385,LEEDS,HAMPSHIRE,MA
01054,42.474681,-72.467543,LEVERETT,FRANKLIN,MA
01056,42.173276,-72.627038,LUDLOW,HAMPDEN,MA
01057,42.095323,-72.282063,MONSON,HAMPDEN,MA
01059,42.369562,-72.63599,NORTH AMHERST,HAMPSHIRE,MA
01060,42.415154,-72.76927,NORTHAMPTON,HAMPSHIRE,MA
01061,42.369562,-72.63599,NORTHAMPTON,HAMPSHIRE,MA
01062,42.328838,-72.845227,FLORENCE,HAMPSHIRE,MA
01063,42.317939,-72.640234,NORTHAMPTON,HAMPSHIRE,MA
01066,42.406697,-72.633901,NORTH HATFIELD,HAMPSHIRE,MA
01068,42.346144,-72.058847,OAKHAM,WORCESTER,MA
01069,42.176131,-72.31457,PALMER,HAMPDEN,MA
01070,42.448984,-72.958397,PLAINFIELD,HAMPSHIRE,MA
01071,42.177432,-72.864558,RUSSELL,HAMPDEN,MA
01072,42.471562,-72.44017,SHUTESBURY,FRANKLIN,MA
01073,42.230008,-72.728463,SOUTHAMPTON,HAMPSHIRE,MA
01074,42.375998,-72.149388,SOUTH BARRE,WORCESTER,MA
01075,42.24984,-72.58152,SOUTH HADLEY,HAMPSHIRE,MA
01077,42.066644,-72.541205,SOUTHWICK,HAMPDEN,MA
01079,42.192892,-72.329574,THORNDIKE,HAMPDEN,MA
01080,42.179805,-72.517813,THREE RIVERS,HAMPDEN,MA
01081,42.061948,-72.213598,WALES,HAMPDEN,MA
01082,42.377471,-72.548549,WARE,HAMPSHIRE,MA
01083,42.204027,-72.199439,WARREN,WORCESTER,MA
01084,42.390303,-72.870857,WEST CHESTERFIELD,HAMPSHIRE,MA
01085,42.14869,-72.501887,WESTFIELD,HAMPDEN,MA
01086,42.173428,-72.847964,WESTFIELD,HAMPDEN,MA
01088,42.390583,-72.646894,WEST HATFIELD,HAMPSHIRE,MA
01089,42.125793,-72.645334,WEST SPRINGFIELD,HAMPDEN,MA
01090,42.170731,-72.604842,WEST SPRINGFIELD,HAMPDEN,MA
01092,42.202887,-72.229025,WEST WARREN,WORCESTER,MA
01093,42.442673,-72.652511,WHATELY,FRANKLIN,MA
01094,42.358201,-72.140846,WHEELWRIGHT,WORCESTER,MA
01095,42.125974,-72.489988,WILBRAHAM,HAMPDEN,MA
01096,42.413069,-72.821653,WILLIAMSBURG,HAMPSHIRE,MA
01097,42.161743,-72.845912,WORONOCO,HAMPDEN,MA
01098,42.40494,-72.896133,WORTHINGTON,HAMPSHIRE,MA
01101,42.170731,-72.604842,SPRINGFIELD,HAMPDEN,MA
01102,42.170731,-72.604842,SPRINGFIELD,HAMPDEN,MA
01103,42.103044,-72.590783,SPRINGFIELD,HAMPDEN,MA
01104,42.128605,-72.567966,SPRINGFIELD,HAMPDEN,MA
01105,42.099793,-72.577732,SPRINGFIELD,HAMPDEN,MA
01106,42.049194,-72.567882,LONGMEADOW,HAMPDEN,MA
01107,42.126237,-72.586733,SPRINGFIELD,HAMPDEN,MA
01108,42.080594,-72.558081,SPRINGFIELD,HAMPDEN,MA
01109,42.119293,-72.548981,SPRINGFIELD,HAMPDEN,MA
01111,42.170731,-72.604842,SPRINGFIELD,HAMPDEN,MA
01114,42.170731,-72.604842,SPRINGFIELD,HAMPDEN,MA
01115,42.102894,-72.591633,SPRINGFIELD,HAMPDEN,MA
01116,42.170731,-72.604842,LONGMEADOW,HAMPDEN,MA
01118,42.093894,-72.523227,SPRINGFIELD,HAMPDEN,MA
01119,42.124943,-72.526705,SPRINGFIELD,HAMPDEN,MA
01128,42.094616,-72.487229,SPRINGFIELD,HAMPDEN,MA
01129,42.124485,-72.489479,SPRINGFIELD,HAMPDEN,MA
01133,42.170731,-72.604842,SPRINGFIELD,HAMPDEN,MA
01138,42.170731,-72.604842,SPRINGFIELD,HAMPDEN,MA
01139,42.170731,-72.604842,SPRINGFIELD,HAMPDEN,MA
01144,42.101796,-72.59151,SPRINGFIELD,HAMPDEN,MA
01151,42.150593,-72.51278,INDIAN ORCHARD,HAMPDEN,MA
01152,42.170731,-72.604842,SPRINGFIELD,HAMPDEN,MA
01199,42.119943,-72.604983,SPRINGFIELD,HAMPDEN,MA
01201,42.479475,-73.24807,PITTSFIELD,BERKSHIRE,MA
01202,42.3929,-73.228483,PITTSFIELD,BERKSHIRE,MA
01203,42.3929,-73.228483,PITTSFIELD,BERKSHIRE,MA
01220,42.385595,-73.172166,ADAMS,BERKSHIRE,MA
01222,42.185969,-73.318695,ASHLEY FALLS,BERKSHIRE,MA
01223,42.3418,-73.103468,BECKET,BERKSHIRE,MA
01224,42.3929,-73.228483,BERKSHIRE,BERKSHIRE,MA
01225,42.482125,-73.127483,CHESHIRE,BERKSHIRE,MA
01226,42.470296,-73.08895,DALTON,BERKSHIRE,MA
01227,42.516145,-73.092852,DALTON,BERKSHIRE,MA
01229,42.279292,-73.343545,GLENDALE,BERKSHIRE,MA
01230,42.299392,-73.26665,GREAT BARRINGTON,BERKSHIRE,MA
01235,42.29237,-73.22164,HINSDALE,BERKSHIRE,MA
01236,42.291299,-73.358798,HOUSATONIC,BERKSHIRE,MA
01237,42.487569,-73.235048,LANESBORO,BERKSHIRE,MA
01238,42.369856,-73.267465,LEE,BERKSHIRE,MA
01240,42.459202,-73.219858,LENOX,BERKSHIRE,MA
01242,42.338594,-73.250891,LENOX DALE,BERKSHIRE,MA
01243,42.356088,-73.010448,MIDDLEFIELD,HAMPSHIRE,MA
01244,42.122827,-73.253983,MILL RIVER,BERKSHIRE,MA
01245,42.18669,-73.206498,MONTEREY,BERKSHIRE,MA
01247,42.426974,-73.18632,NORTH ADAMS,BERKSHIRE,MA
01252,42.198648,-73.446234,NORTH EGREMONT,BERKSHIRE,MA
01253,42.213156,-73.090434,OTIS,BERKSHIRE,MA
01254,42.233105,-73.238358,RICHMOND,BERKSHIRE,MA
01255,42.148975,-73.14861,SANDISFIELD,BERKSHIRE,MA
01256,42.367341,-73.128528,SAVOY,BERKSHIRE,MA
01257,42.314564,-73.267694,SHEFFIELD,BERKSHIRE,MA
01258,42.128075,-73.36089,SOUTH EGREMONT,BERKSHIRE,MA
01259,42.198712,-73.278543,SOUTHFIELD,BERKSHIRE,MA
01260,42.286586,-73.313274,SOUTH LEE,BERKSHIRE,MA
01262,42.304604,-73.330001,STOCKBRIDGE,BERKSHIRE,MA
01263,42.3929,-73.228483,STOCKBRIDGE,BERKSHIRE,MA
01264,42.220001,-73.197865,TYRINGHAM,BERKSHIRE,MA
01266,42.360482,-73.265354,WEST STOCKBRIDGE,BERKSHIRE,MA
01267,42.642075,-73.257699,WILLIAMSTOWN,BERKSHIRE,MA
01270,42.443726,-73.116127,WINDSOR,BERKSHIRE,MA
01301,42.601335,-72.623619,GREENFIELD,FRANKLIN,MA
01302,42.522178,-72.624164,GREENFIELD,FRANKLIN,MA
01330,42.562391,-72.738152,ASHFIELD,FRANKLIN,MA
01331,42.547302,-72.183903,ATHOL,WORCESTER,MA
01337,42.62706,-72.642888,BERNARDSTON,FRANKLIN,MA
01338,42.573832,-72.769487,BUCKLAND,FRANKLIN,MA
01339,42.594252,-72.665507,CHARLEMONT,FRANKLIN,MA
01340,42.681539,-72.822986,COLRAIN,FRANKLIN,MA
01341,42.590824,-72.70976,CONWAY,FRANKLIN,MA
01342,42.54723,-72.607679,DEERFIELD,FRANKLIN,MA
01343,42.642666,-72.986231,DRURY,BERKSHIRE,MA
01344,42.627072,-72.553654,ERVING,FRANKLIN,MA
01346,42.618011,-72.788896,HEATH,FRANKLIN,MA
01347,42.556558,-72.518104,LAKE PLEASANT,FRANKLIN,MA
01349,42.621412,-72.705633,TURNERS FALLS,FRANKLIN,MA
01350,42.721456,-72.976204,MONROE BRIDGE,FRANKLIN,MA
01351,42.548107,-72.48693,MONTAGUE,FRANKLIN,MA
01354,42.522178,-72.624164,NORTHFIELD,FRANKLIN,MA
01355,42.518718,-72.534371,NEW SALEM,FRANKLIN,MA
01360,42.614152,-72.528209,NORTHFIELD,FRANKLIN,MA
01364,42.578325,-72.556589,ORANGE,FRANKLIN,MA
01366,42.459632,-72.182962,PETERSHAM,WORCESTER,MA
01367,42.683065,-72.715667,ROWE,FRANKLIN,MA
01368,42.672182,-72.196376,ROYALSTON,WORCESTER,MA
01369,42.522178,-72.624164,SHATTUCKVILLE,FRANKLIN,MA
01370,42.588812,-72.758781,SHELBURNE FALLS,FRANKLIN,MA
01373,42.464522,-72.682346,SOUTH DEERFIELD,FRANKLIN,MA
01375,42.565346,-72.70094,SUNDERLAND,FRANKLIN,MA
01376,42.654878,-72.718123,TURNERS FALLS,FRANKLIN,MA
01378,42.667059,-72.339655,WARWICK,FRANKLIN,MA
01379,42.581007,-72.437179,WENDELL,FRANKLIN,MA
01380,42.553431,-72.392694,WENDELL DEPOT,FRANKLIN,MA
01420,42.583689,-71.816767,FITCHBURG,WORCESTER,MA
01430,42.654906,-71.920942,ASHBURNHAM,WORCESTER,MA
01431,42.446396,-71.459405,ASHBY,MIDDLESEX,MA
01432,42.446396,-71.459405,AYER,MIDDLESEX,MA
01436,42.601427,-72.083838,BALDWINVILLE,WORCESTER,MA
01438,42.551681,-72.029434,EAST TEMPLETON,WORCESTER,MA
01440,42.582529,-72.025884,GARDNER,WORCESTER,MA
01441,42.364807,-71.896868,WESTMINSTER,WORCESTER,MA
01450,42.446396,-71.459405,GROTON,MIDDLESEX,MA
01451,42.500187,-71.575864,HARVARD,WORCESTER,MA
01452,42.483895,-72.011516,HUBBARDSTON,WORCESTER,MA
01453,42.471316,-71.837509,LEOMINSTER,WORCESTER,MA
01460,42.446396,-71.459405,LITTLETON,MIDDLESEX,MA
01462,42.583322,-71.752266,LUNENBURG,WORCESTER,MA
01463,42.446396,-71.459405,PEPPERELL,MIDDLESEX,MA
01464,42.446396,-71.459405,SHIRLEY,MIDDLESEX,MA
01467,42.487056,-71.613078,STILL RIVER,WORCESTER,MA
01468,42.555059,-72.072285,TEMPLETON,WORCESTER,MA
01469,42.446396,-71.459405,TOWNSEND,MIDDLESEX,MA
01470,42.446396,-71.459405,GROTON,MIDDLESEX,MA
01471,42.446396,-71.459405,GROTON,MIDDLESEX,MA
01472,42.446396,-71.459405,WEST GROTON,MIDDLESEX,MA
01473,42.549489,-71.913219,WESTMINSTER,WORCESTER,MA
01474,42.446396,-71.459405,WEST TOWNSEND,MIDDLESEX,MA
01475,42.661612,-72.047876,WINCHENDON,WORCESTER,MA
01477,42.364807,-71.896868,WINCHENDON SPRINGS,WORCESTER,MA
01501,42.184835,-71.947184,AUBURN,WORCESTER,MA
01503,42.3129,-71.841656,BERLIN,WORCESTER,MA
01504,42.114078,-71.799785,BLACKSTONE,WORCESTER,MA
01505,42.300037,-71.943458,BOYLSTON,WORCESTER,MA
01506,42.19169,-72.105011,BROOKFIELD,WORCESTER,MA
01507,42.13277,-71.972627,CHARLTON,WORCESTER,MA
01508,42.109748,-72.079455,CHARLTON CITY,WORCESTER,MA
01509,42.364807,-71.896868,CHARLTON DEPOT,WORCESTER,MA
01510,42.413972,-71.687523,CLINTON,WORCESTER,MA
01515,42.205311,-72.049907,EAST BROOKFIELD,WORCESTER,MA
01516,42.113076,-71.891139,DOUGLAS,WORCESTER,MA
01517,42.364807,-71.896868,EAST PRINCETON,WORCESTER,MA
01518,42.106405,-72.114045,FISKDALE,WORCESTER,MA
01519,42.203944,-71.682862,GRAFTON,WORCESTER,MA
01520,42.336791,-71.845316,HOLDEN,WORCESTER,MA
01521,42.061063,-72.163991,HOLLAND,HAMPDEN,MA
01522,42.264629,-71.795442,JEFFERSON,WORCESTER,MA
01523,42.427188,-71.91177,LANCASTER,WORCESTER,MA
01524,42.238192,-72.012379,LEICESTER,WORCESTER,MA
01525,42.364807,-71.896868,LINWOOD,WORCESTER,MA
01526,42.364807,-71.896868,MANCHAUG,WORCESTER,MA
01527,42.255642,-71.819961,MILLBURY,WORCESTER,MA
01529,42.124662,-71.846943,MILLVILLE,WORCESTER,MA
01531,42.320938,-72.128644,NEW BRAINTREE,WORCESTER,MA
01532,42.322118,-71.64282,NORTHBOROUGH,WORCESTER,MA
01534,42.207191,-71.856807,NORTHBRIDGE,WORCESTER,MA
01535,42.275382,-72.089338,NORTH BROOKFIELD,WORCESTER,MA
01536,42.407556,-71.860402,NORTH GRAFTON,WORCESTER,MA
01537,42.166241,-71.891052,NORTH OXFORD,WORCESTER,MA
01538,42.364807,-71.896868,NORTH UXBRIDGE,WORCESTER,MA
01540,42.109223,-71.855444,OXFORD,WORCESTER,MA
01541,42.451926,-71.880057,PRINCETON,WORCESTER,MA
01542,42.220085,-71.914361,ROCHDALE,WORCESTER,MA
01543,42.383516,-71.95463,RUTLAND,WORCESTER,MA
01545,42.286992,-71.715313,SHREWSBURY,WORCESTER,MA
01546,42.364807,-71.896868,SHREWSBURY,WORCESTER,MA
01550,42.129251,-72.031155,SOUTHBRIDGE,WORCESTER,MA
01560,42.176544,-71.681912,SOUTH GRAFTON,WORCESTER,MA
